Night Porter, The (Il Portiere di notte) (1974);0.35851956020378484,0.769900429369514,;
Pelican Brief, The (1993);0.786687100200621,0.21388444780194954,;
Burglar (1987);0.6780300222754785,-0.03240964284895925,;
Drunken Master (Zui quan) (1979);0.4092824934881707,0.8581021797729941,;
Nobody's Fool (1994);0.37956970566691167,0.7679767085553107,;
Midnight Cowboy (1969);0.33093196019236,0.9689720966860693,;
Longest Day, The (1962);0.6786467140613027,0.6523413926905527,;
Secret Agent (1936);0.2776875804183382,0.8671029710926168,;
Supergirl (1984);0.5034981888393956,-0.08109385752355928,;
Hunted, The (1995);0.69709474803429,0.34006368406873166,;
Marlene Dietrich: Shadow and Light (1996);0.32643613696638346,0.6990247672701301,;
Killing Fields, The (1984);0.536029560214509,0.8764273664471661,;
Hope Floats (1998);0.730293134943681,0.13404760733198495,;
Portrait of a Lady, The (1996);0.20437182437621798,0.5918504605561432,;
Nothing in Common (1986);0.42643342307459914,0.5338542933314365,;
Boiler Room (2000);0.5998920417757345,0.48950709036045625,;
Pawnbroker, The (1965);0.4749501895638981,0.8863186832677447,;
Man of No Importance, A (1994);0.1650882966505012,0.8535735698374703,;
Inspector General, The (1949);0.522685062060517,0.6152873395124809,;
Quiet Room, The (1996);0.4518380418929001,0.5877191227682237,;
Beavis and Butt-head Do America (1996);0.3891611025959363,0.504211307642464,;
Gnome-Mobile, The (1967);0.7079532520965867,0.22635098469919002,;
Spartacus (1960);0.5734255745384417,0.7812366765424418,;
Little Princess, A (1995);0.5526122849828343,0.7172025541881527,;
Until the End of the World (Bis ans Ende der Welt) (1991);0.3853545156047353,0.7252220405554094,;
It Came from Outer Space (1953);0.4694481344414183,0.5891940000958192,;
Kindred, The (1986);0.658756991628772,-0.011533567848662973,;
Inkwell, The (1994);0.33815344689049925,0.38457164341705774,;
Broadway Damage (1997);0.2844528696857725,0.74669728214088,;
Power 98 (1995);0.7594875326263782,-0.3671020967439803,;
Anastasia (1997);0.7432735068275891,0.31670214521292717,;
Lake Placid (1999);0.6534335812004455,0.010518540782485987,;
King Kong (1933);0.4168783503851143,0.7466085429046649,;
Harmonists, The (1997);0.2621156086253243,0.9448718936059155,;
Man Who Knew Too Little, The (1997);0.6059850967694453,0.3781785159858479,;
Miracle on 34th Street (1947);0.6908433200336439,0.6052785888706783,;
Stupids, The (1996);0.44379963996542,0.02376110015331312,;
Jesus' Son (1999);0.2186199598814414,0.8601144118293446,;
Kid, The (2000);0.7692050471537739,0.19673705542907505,;
Fantasia (1940);0.45499380357601343,0.8442986390381626,;
Airport 1975 (1974);0.5493671306504455,0.16868546585779517,;
Girlfight (2000);0.6471830804810781,0.5474078065151515,;
Baby-Sitters Club, The (1995);0.67624360315365,-0.09921936775983893,;
187 (1997);0.5583416144969972,0.24575534839699248,;
War, The (1994);0.5551378031608143,0.46226406368473966,;
Romance (1999);0.341977128399389,0.4389339123846962,;
Perfect Candidate, A (1996);0.055418396293945786,1.0,;
Papillon (1973);0.6385966202273408,0.7403577745039126,;
Fugitive, The (1993);0.7845978078044781,0.5940470317367907,;
Beauty and the Beast (1991);0.6927664668123106,0.5842720442093713,;
Crimson Pirate, The (1952);0.4229352913663881,0.7087425312223878,;
Ogre, The (Der Unhold) (1996);0.327231805896793,0.6805686677978249,;
Antz (1998);0.5754425163744343,0.5269601384121401,;
Coma (1978);0.6089657288448082,0.4407490718131287,;
Raven, The (1963);0.6452183708031503,0.3822229713549447,;
Dead Men Don't Wear Plaid (1982);0.41621282875551713,0.5948073378040337,;
White Sands (1992);0.6323438633281645,0.34720318203820294,;
Never Met Picasso (1996);0.1265764002237984,0.2397525976810469,;
Key Largo (1948);0.46844666741677204,0.8539136390166636,;
Kalifornia (1993);0.3819948476899918,0.6499341202970478,;
Escape to Witch Mountain (1975);0.55951644797241,0.40173079615268265,;
Air America (1990);0.6300285544489558,0.12301060881284072,;
Thin Red Line, The (1998);0.20028265424446837,0.8397603315001598,;
Brown's Requiem (1998);0.06818569280371496,0.5935655847670449,;
Fan, The (1996);0.676506105023972,0.056600809485167165,;
Blood, Guts, Bullets and Octane (1998);0.4794003948029666,0.33351324889224654,;
How Green Was My Valley (1941);0.5429776954992411,0.815696387626929,;
Matrix, The (1999);0.7634659409620873,0.6997831716945517,;
Not One Less (Yi ge dou bu neng shao) (1999);0.16619608924882337,0.8944635929990489,;
Creepshow 2 (1987);0.7085307343526429,0.006796548157046046,;
Adrenalin: Fear the Rush (1996);0.27711910945686574,-0.09414797272804419,;
3 Strikes (2000);0.5657482648590244,-0.037690925836898495,;
Something Wicked This Way Comes (1983);0.5686149723937979,0.5537758435759567,;
Net, The (1995);0.7700692709944894,0.08016567061393795,;
Mallrats (1995);0.7032021927526133,0.4706369797248865,;
Pokémon: The First Movie (1998);0.46604367209721237,-0.02346174313904337,;
8MM (1999);0.5768000113881349,0.3056243265284061,;
Moll Flanders (1996);0.6732432368863499,0.46426476212177614,;
My Dog Skip (1999);0.6751289919652769,0.4883629334044591,;
Peter Pan (1953);0.6027014273870782,0.5966784251474999,;
Mascara (1999);0.40571556309513085,0.4256394488169413,;
Ladybird Ladybird (1994);0.18566500540334613,0.961603920282216,;
Hidden, The (1987);0.5169435972539502,0.6445724259419663,;
Free Willy (1993);0.6091040819564034,0.062246346778247495,;
Thirteenth Floor, The (1999);0.6555471688357549,0.340930112842296,;
Jason's Lyric (1994);0.6360344449114167,0.34190426749273056,;
Halloween 5: The Revenge of Michael Myers (1989);0.6797191067387159,-0.1651521803354582,;
How to Be a Player (1997);0.6622741133818324,0.04614382621170294,;
Superstar (1999);0.541411864118843,0.06765182382508918,;
Caddyshack (1980);0.6822983033114323,0.5695644815475795,;
Hell in the Pacific (1968);0.5036338047947895,0.660088857918736,;
Living in Oblivion (1995);0.3787715672813017,0.8364853624824747,;
Light of Day (1987);0.755673250018783,0.10697084111703925,;
Mulan (1998);0.8055162347620869,0.43911046376124907,;
Haunted Honeymoon (1986);0.6721055572956508,-0.030228852234892967,;
Timecop (1994);0.6724503898585105,0.15015327014008673,;
Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985);0.5465615517231798,0.0659318322735644,;
Jewel of the Nile, The (1985);0.7334627815062692,0.22448159267977827,;
Amadeus (1984);0.5583420763201968,0.8543286036596335,;
Someone to Watch Over Me (1987);0.5784767383003324,0.40315003043040054,;
Waiting to Exhale (1995);0.5292290967249559,0.27635495312937414,;
Terminator 2: Judgment Day (1991);0.7078998900481331,0.5847249090613579,;
Adventures of Pinocchio, The (1996);0.5034698094495277,0.36984687893516954,;
Batman Returns (1992);0.5384568220782154,0.3303010461310526,;
Second Jungle Book: Mowgli & Baloo, The (1997);0.26131327666834586,-0.09200323025632538,;
Torso (Corpi Presentano Tracce di Violenza Carnale) (1973);-6.463044748966382E-5,4.8223041841784757E-4,;
With Byrd at the South Pole (1930);0.10882259615964014,0.32522812147538094,;
Dear Diary (Caro Diario) (1994);0.1515457901411345,0.9108184794349444,;
Confessional, The (Le Confessionnal) (1995);0.15224633976570967,0.7778650422149284,;
Color Me Blood Red (1965);0.6160392659869338,0.2728044457372902,;
Roula (1995);0.2357966718977962,0.14007388219296832,;
Bank Dick, The (1940);0.34445463073624355,0.9160056952350762,;
They Shoot Horses, Don't They? (1969);0.39828663421151944,0.7568381556611127,;
Whole Nine Yards, The (2000);0.7467645326833301,0.2992744841068376,;
Affair to Remember, An (1957);0.7585139398903177,0.5605188748808475,;
Fever Pitch (1997);-0.05087104878539094,0.9978005775744502,;
Star Maker, The (Uomo delle stelle, L') (1995);0.21357382335300107,0.8336909256131088,;
Young and Innocent (1937);0.5326136101983318,0.5231329116332418,;
Jerry & Tom (1998);0.12054932491762371,0.3656775142097591,;
Terminator, The (1984);0.69638156185582,0.6592339158652538,;
Stand by Me (1986);0.6506233097018534,0.7072219633138516,;
Morning After, The (1986);0.41208235294920775,0.5782612056375931,;
Devil Rides Out, The (1968);-0.17107255692164322,0.7874214300855161,;
Dreaming of Joseph Lees (1998);0.6447413860921272,0.40843471105052165,;
Shawshank Redemption, The (1994);0.7787231193743862,0.8082448314064962,;
Cutter's Way (1981);0.4854476647993692,0.5766669804495292,;
Metisse (Café au Lait) (1993);0.4928102050154489,0.47351842345943684,;
Paradine Case, The (1947);0.5794143905948678,0.5284892282064679,;
English Patient, The (1996);0.42074803646712905,0.7356331750836738,;
Citizen Ruth (1996);0.2984471209701997,0.8309100083718546,;
Foxfire (1996);0.5830357281670878,0.33431630325367534,;
House on Haunted Hill, The (1999);0.553328806174392,0.014217232188803127,;
Seven Years in Tibet (1997);0.6520257125253024,0.42565296870120095,;
Like Water for Chocolate (Como agua para chocolate) (1992);0.5299394991468704,0.7530750208326916,;
Kids (1995);0.42213951478395345,0.6774329815953762,;
Tomorrow Never Dies (1997);0.7606011544018785,0.3297445831491933,;
Seven Chances (1925);0.4235338080256956,1.0,;
Little Voice (1998);0.47237166608463355,0.7179512674590534,;
Hot Lead and Cold Feet (1978);0.5376607896204327,0.2685607126778478,;
Independence Day (ID4) (1996);0.8925816671121009,0.17976620874469004,;
Robin Hood: Prince of Thieves (1991);0.7499241264066133,0.2344115587977962,;
Love Bug, The (1969);0.6586049467591336,0.34344336538934955,;
Day of the Beast, The (El Día de la bestia) (1995);0.16471712524656784,0.7248815334492164,;
What Planet Are You From? (2000);0.61246069433488,0.23906907667461522,;
Dead Man (1995);0.30354634532707186,0.8797145038197537,;
War Room, The (1993);0.5387676567673837,0.8517225397469367,;
Wrongfully Accused (1998);0.7122833058939426,-0.027162585132179146,;
Hamlet (2000);0.38564141563700827,0.729685969636489,;
Ride with the Devil (1999);0.6047666745428009,0.48136654803908147,;
Night to Remember, A (1958);0.5567321135012958,0.7090487951320947,;
Daytrippers, The (1996);0.19540070842428778,0.896820127354673,;
Taming of the Shrew, The (1967);0.6102088686820712,0.6435333962880181,;
Bats (1999);0.6033854928409991,-0.2701156187024644,;
Blow-Out (La Grande Bouffe) (1973);0.3107357176890412,0.8563558434917854,;
Meatballs (1979);0.5556019838084324,0.4834682932047133,;
Under the Rainbow (1981);0.6396201257179956,0.03635570240580514,;
Earthquake (1974);0.5711052351793037,0.26343387830097015,;
Roadside Prophets (1992);0.22324682200726792,0.8183649062273651,;
F/X 2 (1992);0.6082926500943827,0.1521351280669666,;
Once Were Warriors (1994);0.35930806299863866,0.8415615812192165,;
Education of Little Tree, The (1997);0.5709775844461854,0.6632503044619141,;
Jeremiah Johnson (1972);0.6119289896720712,0.6359742522510483,;
Honey, I Shrunk the Kids (1989);0.5953800657964267,0.24433389789975457,;
Brazil (1985);0.2904358935607561,0.9826763140934847,;
Guys and Dolls (1955);0.5684892260426764,0.6858974784080931,;
Powder (1995);0.6828436189254925,0.2845569184416035,;
Stalker (1979);0.26111997637810536,0.8582185996957523,;
Bastard Out of Carolina (1996);0.5785614526015251,0.6408412676163993,;
Bread and Chocolate (Pane e cioccolata) (1973);0.20025690791521428,0.9941151646341607,;
Nightmares (1983);0.4300862732893441,0.12574253674312097,;
Cook the Thief His Wife & Her Lover, The (1989);0.15520304236559473,0.7734386788186851,;
Die Hard 2 (1990);0.7980871372231957,0.2886814602778614,;
Bonnie and Clyde (1967);0.4649525842369139,0.8699011577120556,;
Another Man's Poison (1952);0.5059301009486404,0.6729297588414117,;
Born to Win (1971);0.5411070935910495,0.08214752119426816,;
Twelve Monkeys (1995);0.4970905716765059,0.8079615795988068,;
Deceiver (1997);0.8511133535811097,0.20730018296196093,;
Bandit Queen (1994);0.45056719394693634,0.7721153031784591,;
Holy Man (1998);0.5755872778326303,0.05283028658506381,;
Breakdown (1997);0.6330782593379684,0.4548709646631839,;
American Dream (1990);0.4323366082653392,0.7628874916160165,;
Eyes of Tammy Faye, The (2000);0.15259664218464666,0.9865631862236713,;
Brain That Wouldn't Die, The (1962);0.48166995470143775,0.23825515679277426,;
Kaspar Hauser (1993);0.07531975064013635,0.9788359902207597,;
Black Cauldron, The (1985);0.5606264206878395,0.45986317314562847,;
Executive Decision (1996);0.7279043570868755,0.27182481412833265,;
SLC Punk! (1998);0.5455355195967174,0.6193995731710873,;
Nine Months (1995);0.6887426494508735,0.09128700570240651,;
Reds (1981);0.27004258937314757,0.802882786339827,;
Wing Commander (1999);0.6282417254468872,-0.060959581474983114,;
Sabotage (1936);0.4114501296929414,0.8026966818748799,;
Bob Roberts (1992);0.37978692178373685,0.7722502318954477,;
Batman: Mask of the Phantasm (1993);0.4707500611021935,0.6597992026774911,;
Mary Reilly (1996);0.36534385420237153,0.27115656306553254,;
Johns (1996);0.5534389142834962,0.44627751421327577,;
Marvin's Room (1996);0.4578431246418481,0.536775417501365,;
Raging Bull (1980);0.3542863753121346,0.9566815301025454,;
Wirey Spindell (1999);-1.5127312362275223E-4,1.4162540771897668E-4,;
Fools Rush In (1997);0.7013154671030913,0.19368356768908934,;
Last Days of Disco, The (1998);0.25697828356759106,0.7305005038312677,;
Big Carnival, The (1951);0.34777944073096684,0.8760139982133315,;
Animal House (1978);0.6046859028372159,0.6968482342655896,;
Nighthawks (1981);0.5545318104312366,0.441992328495878,;
Two or Three Things I Know About Her (1966);0.8391665256606399,0.4779462640609876,;
Beauty (1998);0.3853310698345216,0.41843770999311525,;
Feeling Minnesota (1996);0.3064901645968014,0.3945063259573713,;
Airplane! (1980);0.5668196722181816,0.7383666434097909,;
Female Perversions (1996);0.3383603720922442,0.6943977107330767,;
Airplane II: The Sequel (1982);0.5662882770139394,0.3048867082173149,;
Wild Bill (1995);0.5763468067224969,0.41333308289115767,;
Fifth Element, The (1997);0.6779489059249499,0.5154444327456779,;
Frankenstein (1931);0.43155178906451996,0.8527142414869322,;
Dick Tracy (1990);0.46455370443931804,0.30627225193898916,;
Prancer (1989);0.5390191754290709,0.2798289871756757,;
M (1931);0.3059922480077335,1.0,;
Outside Ozona (1998);0.5880300967086532,0.7143036465175013,;
Quick and the Dead, The (1995);0.6135743866565544,0.2727885978031504,;
Slaughterhouse (1987);0.14915192786219503,-0.03095808801488801,;
Time Bandits (1981);0.4202385274424503,0.7630454444326205,;
Payback (1999);0.6439404435590708,0.4571691897557907,;
Rebecca (1940);0.5217520872897004,0.8766686187309797,;
Sleepover (1995);-2.183723417754347E-5,3.308840239474667E-4,;
Under Suspicion (2000);0.35145739346180777,0.6423047982576833,;
Return with Honor (1998);0.6454815505376653,0.8839274555775004,;
Awakenings (1990);0.6893949205432788,0.5613622617995709,;
Blair Witch Project, The (1999);0.34099732433753804,0.5674855947128933,;
Jennifer 8 (1992);0.5534983744063634,0.33765237027192013,;
Victor/Victoria (1982);0.5652096820144783,0.6349666904636879,;
Philadelphia (1993);0.7056176561735636,0.6047739648502397,;
Vertigo (1958);0.5205027709442666,0.8834841725986995,;
Daughters of the Dust (1992);0.3567500303530732,0.3905818177236192,;
Waiting Game, The (2000);0.3027316748731812,0.10617139173402428,;
Little Nemo: Adventures in Slumberland (1992);0.5026056101133167,0.3767922082501788,;
All the Rage (a.k.a. It's the Rage) (1999);0.5607310361264581,0.4182312351571489,;
Muppets From Space (1999);0.5552689342955305,0.43446404184036347,;
Die Hard: With a Vengeance (1995);0.7696461869888194,0.3204931437161065,;
Surf Nazis Must Die (1987);0.34258017321896644,0.15038551052812446,;
Father of the Bride (1950);0.6542097251393144,0.5346633810559296,;
Laura (1944);0.4573942927321209,0.9100257248285749,;
X: The Unknown (1956);0.45858065618193317,0.4369094845737163,;
Some Kind of Wonderful (1987);0.6505316458935073,0.4844486391943742,;
Godzilla 2000 (Gojira ni-sen mireniamu) (1999);0.44071228860243833,0.36706707245823034,;
Horror Express (1972);0.19632762617053204,0.5363644436840614,;
Jackie Brown (1997);0.4140632786500489,0.746368427534087,;
Shaft in Africa (1973);0.21276321077304786,0.49072122888910547,;
Contender, The (2000);0.5921500074753852,0.6579430354658329,;
Pit and the Pendulum (1961);0.6111062416795183,0.5303066684100106,;
Midnight Run (1988);0.5415248610609856,0.7021796896553892,;
Sixth Man, The (1997);0.5354377726237077,0.03989731426813284,;
Hideaway (1995);0.703260034144107,0.07253499266090438,;
Julien Donkey-Boy (1999);0.9994071064613583,0.3949676257140375,;
I'm the One That I Want (2000);0.6459250208348857,0.7029803642558153,;
Queens Logic (1991);0.6416577879350129,0.2733655904657126,;
Miami Rhapsody (1995);0.42387320953577445,0.38193866185197617,;
Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997);0.2249914512860049,0.8290684465835833,;
Mask of Zorro, The (1998);0.7617761565106314,0.34866647990319644,;
Cinderella (1950);0.6663382576325765,0.5849932422414925,;
Neon Bible, The (1995);0.26996553090761427,0.37163855666108975,;
